[cudnnSetTensorNdDescriptor] [{tensorDesc:1048868}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048869}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048870}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048872}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048874}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048875}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048876}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048878}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048880}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048881}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048882}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048884}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048886}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048887}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048888}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048890}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048892}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048893}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048894}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048896}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048898}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048899}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048900}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048902}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048904}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048905}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048906}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048908}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048910}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048911}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048912}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048914}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048916}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048917}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048918}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048920}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048922}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048923}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048924}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048926}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048928}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048929}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048930}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048932}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048934}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048935}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048936}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048938}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048940}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048941}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048942}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048944}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048946}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048947}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048948}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048950}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048952}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048953}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048954}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048956}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048958}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048959}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048960}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048962}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048964}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048965}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048966}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048968}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048970}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048971}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048972}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048974}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048976}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048977}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048978}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048980}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048982}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048983}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048984}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048986}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048988}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048989}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048990}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048992}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048994}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048995}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048996}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1048998}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049000}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049001}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049002}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049004}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049006}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049007}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049008}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049010}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049012}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049013}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049014}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049016}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049018}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049019}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049020}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049022}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049024}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049025}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049026}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049028}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049030}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049031}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049032}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049034}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049036}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049037}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049038}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049040}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049042}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049043}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049044}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049046}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049048}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049049}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049050}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049052}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049054}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049055}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049056}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049058}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049060}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049061}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049062}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049064}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049066}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049067}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049068}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049070}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049072}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049073}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049074}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049076}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049078}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049079}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049080}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049082}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049084}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049085}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049086}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049088}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049090}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049091}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049092}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049094}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049096}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049097}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049098}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049100}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049102}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049103}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049104}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049106}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049108}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049109}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049110}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049112}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049114}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049115}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049116}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049118}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049120}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049121}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049122}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049124}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049126}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049127}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049128}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049130}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049132}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049133}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049134}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049136}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049138}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049139}, {dimA:(1, 1024, 1, 1)}, {strideA:(1024, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049140}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049142}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049144}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049145}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049146}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049148}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049150}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049151}, {dimA:(1, 256, 1, 1)}, {strideA:(256, 1, 1, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049152}, {dimA:(1, 256, 14, 14)}, {strideA:(50176, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049154}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
[cudnnSetTensorNdDescriptor] [{tensorDesc:1049156}, {dimA:(1, 1024, 14, 14)}, {strideA:(200704, 196, 14, 1)}]
